index,group,energ_kcal,lipid_tot,carbohydrt,protein,name
1715,20.0,147.03,15.5,7.61,4.99,"SANDWICH DE QUESO DE PUERCO, PREPARACION ESTANDARIZADA"
1716,20.0,213.0,20.43,10.04,10.52,"SANDWICH, INDUSTRIALIZADO"
1717,20.0,498.57,4.04,54.81,3.25,"SARDINAS RANCHERAS, PREPARACION ESTANDARIZADA"
1718,20.0,311.9,14.54,21.83,14.08,"SINCRONIZADA, PREPARACION ESTANDARIZADA"
1719,20.0,41.99,6.34,0.79,2.38,"SOPA CONDENSADA DE POLLO CON TALLARINES, INDUSTRIALIZADA"
1720,20.0,19.63,2.2,0.61,1.48,"SOPA DE CHAYOTE, PREPARACION ESTANDARIZADA"
1721,20.0,94.0,12.69,2.77,4.97,"SOPA DE CHICHARO, INDUSTRIALIZADA"
1722,20.0,85.81,9.5,3.57,4.62,"SOPA DE GARBANZO, PREPARACION ESTANDARIZADA"
1723,20.0,51.13,6.77,1.18,3.65,"SOPA DE HABA, PREPARACION ESTANDARIZADA"
1724,20.0,108.88,18.91,0.84,7.13,"SOPA DE LENTEJA, PREPARACION ESTANDARIZADA"
1725,20.0,54.17,10.27,1.06,0.94,"SOPA DE PAPA, PREPARACION ESTANDARIZADA"
1726,20.0,440.0,60.26,17.59,10.17,"SOPA DE PASTA (TIPO MARUCHAN), INDUSTRIALIZADA"
1727,20.0,57.33,7.5,1.74,2.59,"SOPA DE PASTA CASERA, PREPARACION ESTANDARIZADA"
1728,20.0,41.96,6.62,0.53,2.44,"SOPA DE PASTA CON VERDURAS, PREPARACION ESTANDARIZADA"
1729,20.0,105.64,18.58,1.77,3.62,"SOPA DE PASTA SECA, PREPARACION ESTANDARIZADA"
1730,20.0,151.48,7.75,12.23,3.0,"SOPA DE TORTILLA, PREPARACION ESTANDARIZADA"
1731,20.0,26.04,5.16,0.28,0.72,"SOPA DE VERDURAS (MINESTRONE), INDUSTRIALIZADA"
1732,20.0,25.76,3.43,1.23,0.47,"SOPA DE VERDURAS, PREPARACION ESTANDARIZADA"
1733,20.0,33.32,5.41,0.48,1.86,"SOPA INDUSTRIALIZADA CONDENSADA DE POLLO CON ARROZ, INDUSTRIALIZADA"
1734,20.0,247.8,1.99,21.12,11.94,"SOUFFLE (TODOS SABORES), PREPARACION ESTANDARIZADA"
1735,20.0,173.0,9.93,8.97,16.64,"SOYA COCIDA, PREPARACION ESTANDARIZADA"
1736,20.0,118.92,17.22,4.48,2.53,"TACO DE ESPAGUETTI CON MAYONESA, PREPARACION ESTANDARIZADA"
1737,20.0,156.14,25.1,4.38,4.45,"TACO DE FRIJOLES REFRITOS, PREPARACION ESTANDARIZADA"
1738,20.0,150.84,21.71,3.73,7.72,"TACO DE GUISADO DE CERDO, PREPARACION ESTANDARIZADA"
1739,20.0,151.96,21.27,5.21,5.03,"TACO DE GUISADO DE POLLO, PREPARACI?N ESTANDARIZADA"
1740,20.0,155.35,20.99,5.69,5.18,"TACO DE GUISADO DE RES, PREPARACION ESTANDARIZADA"
1741,20.0,132.89,16.07,6.1,3.72,"TACO DE GUISADO DE VERDURAS CON CREMA, PREPARACION ESTANDARIZADA"
1742,20.0,271.35,20.92,17.91,6.61,"TACO DE LONGANIZA, PREPARACION ESTANDARIZADA"
1743,20.0,213.83,23.26,6.08,16.12,"TACO DE MACHACA CON TORTILLA DE MAIZ (SIN FREIR), PREPARACION ESTANDARIZADA"
1744,20.0,206.26,27.77,5.71,10.78,"TACO DE MACIZA (CARNE DE CERDO), PREPARACION ESTANDARIZADA"
1745,20.0,158.72,20.94,4.71,6.62,"TACO DE MARISCOS SIN FREIR, PREPARACION ESTANDARIZADA"
1746,20.0,166.72,29.35,4.32,2.69,"TACO DE PAPA FRITA (SOFRITA), PREPARACION ESTANDARIZADA"
1747,20.0,92.13,14.18,1.27,4.98,"TACO DE PESCADO SIN FREIR, PREPARACION ESTANDARIZADA"
1748,20.0,118.05,23.83,1.64,2.56,"TACO DE PICO DE GALLO, PREPARACION ESTANDARIZADA"
1749,20.0,184.08,29.28,4.53,6.64,"TACO DE REQUESON, PREPARACION ESTANDARIZADA"
1750,20.0,135.47,20.65,5.06,2.49,"TACO DE VERDOLAGA, PREPARACION ESTANDARIZADA"
1751,20.0,264.4,24.06,14.35,9.74,"TACO DORADO (PROMEDIO), PREPARACION ESTANDARIZADA"
1752,20.0,269.66,20.29,14.54,14.07,"TACO DORADO DE CERDO, PREPARACION ESTANDARIZADA"
1753,20.0,176.88,27.1,6.68,2.55,"TACO DORADO DE PAPA, PREPARACION ESTANDARIZADA"
1754,20.0,310.55,24.6,17.61,13.03,"TACO DORADO DE POLLO, PREPARACION ESTANDARIZADA"
1755,20.0,264.71,24.97,15.86,5.97,"TACO DORADO DE REQUESON, PREPARACION ESTANDARIZADA"
1756,20.0,298.64,23.19,16.97,13.01,"TACO DORADO DE RES, PREPARACION ESTANDARIZADA"
1757,20.0,197.53,21.49,8.13,6.72,"TACOS DE DISCADA, PREPARACION ESTANDARIZADA"
1758,20.0,231.22,17.71,9.18,18.69,"TACOS DE MACHACA CON TORTILLA DE HARINA (SIN FREIR), PREPARACION ESTANDARIZADA"
1759,20.0,224.43,24.3,9.73,9.59,"TACOS SIN FREIR (PROMEDIO), PREPARACION ESTANDARIZADA"
1760,20.0,132.35,3.64,7.16,12.92,"TINGA DE POLLO, PREPARACION ESTANDARIZADA"
1761,20.0,311.06,18.47,23.17,8.23,"TORTA DE  MILANESA, PREPARACION ESTANDARIZADA"
1762,20.0,229.22,20.92,13.29,6.88,"TORTA DE JAMON, PREPARACION ESTANDARIZADA"
1763,20.0,228.94,20.92,10.39,12.59,"TORTA DE POLLO, PREPARACION ESTANDARIZADA"
1764,20.0,226.79,18.18,13.83,8.06,"TORTA DE SALCHICHA, PREPARACION ESTANDARIZADA"
1765,20.0,173.31,28.26,6.08,8.0,"TORTA DE SARDINA, PREPARACION ESTANDARIZADA"
1766,20.0,220.64,18.86,11.91,9.8,TORTA Y SANDWICH (PROMEDIO)
1767,20.0,248.36,7.0,23.85,2.29,"TORTITA CAPEADA DE VERDURA, PREPARACION ESTANDARIZADA"
1768,20.0,340.69,6.17,25.13,21.84,"TORTITA DE CAMARON, PREPARACION ESTANDARIZADA"
1769,20.0,231.58,3.3,19.93,9.98,"TORTITA DE CARNE, PREPARACION ESTANDARIZADA"
1770,20.0,284.1,42.48,9.7,8.59,"TORTITA DE CEREALES, PREPARACION ESTANDARIZADA"
1771,20.0,134.39,7.07,10.48,3.66,"TORTITA DE COLIFLOR, PREPARACION ESTANDARIZADA"
1772,20.0,241.57,13.96,16.98,9.28,"TORTITA DE HABA, PREPARACION ESTANDARIZADA"
1773,20.0,199.54,10.92,16.12,3.66,"TORTITA DE NOPALES EN SALSA, PREPARACION ESTANDARIZADA"
1774,20.0,282.68,16.55,22.38,4.75,"TORTITA DE PAPA, PREPARACION ESTANDARIZADA"
1775,20.0,310.77,29.1,20.93,4.34,"TORTITA DE PLATANO, PREPARACION ESTANDARIZADA"
1776,20.0,114.07,10.49,6.11,5.84,"TORTITA DE SOYA CON SALSA, PREPARACION ESTANDARIZADA"
1777,20.0,292.78,24.65,14.0,19.85,"TORTITA DE SOYA, PREPARACION ESTANDARIZADA"
1778,20.0,187.84,11.42,13.96,4.82,TORTITAS DE VERDURAS CAPEADAS (PROMEDIO)
1779,20.0,220.61,15.57,14.64,6.98,"TOSTADA DE PICADILLO, PREPARACION ESTANDARIZADA"
1780,20.0,385.11,35.2,25.97,3.35,"TOSTADA O TORTILLA FRITA EN ACEITE, PREPARACION ESTANDARIZADA"
1781,20.0,427.42,32.46,31.63,3.09,"TOSTADA O TORTILLA FRITA EN MANTECA, PREPARACION ESTANDARIZADA"
1782,20.0,59.05,5.36,2.82,4.27,"VERDURA AL VAPOR CON QUESO, PREPARACION ESTANDARIZADA"
1783,20.0,104.51,5.46,8.96,1.52,"VERDURA FRITA, PREPARACION ESTANDARIZADA"
1784,20.0,144.68,24.2,3.41,4.42,"YOGURT CON CEREAL, PREPARACION ESTANDARIZADA"
1785,21.0,192.8,2.52,15.54,10.23,"BARBACOA (CHIVO, BORREGO Y RES), PREPARACION ESTANDARIZADA"
1786,21.0,193.18,21.18,8.25,8.45,"BURRITO (TODOS SABORES), PREPARACION ESTANDARIZADA"
1787,21.0,169.34,4.87,11.55,11.87,"CARNE AL PASTOR, PREPARACION ESTANDARIZADA"
1788,21.0,238.21,22.95,11.06,11.35,"CEMITA DE CARNITAS, PREPARACION ESTANDARIZADA"
1789,21.0,197.37,19.93,12.44,2.21,"CHILAQUILES SIN CREMA NI QUESO, PREPARACION ESTANDARIZADA"
1790,21.0,222.94,20.81,13.87,3.86,"CHILAQUILES VERDES CON CREMA Y QUESO, PREPARACION ESTANDARIZADA"
1791,21.0,113.66,19.75,3.94,3.41,"ELOTE PREPARADO, PREPARACION ESTANDARIZADA"
1792,21.0,217.02,15.69,14.06,7.26,"ENCHILADAS  DE MOLE, PREPARACION ESTANDARIZADA"
1793,21.0,232.6,13.87,12.59,15.21,"ENCHILADAS  ROJAS, PREPARACION ESTANDARIZADA"
1794,21.0,171.17,10.17,10.92,8.21,"ENCHILADAS  VERDES, PREPARACION ESTANDARIZADA"
1795,21.0,207.26,13.37,12.54,10.24,"ENCHILADAS (PROMEDIO), PREPARACION ESTANDARIZADA"
1796,21.0,196.0,17.51,11.56,5.91,"ENCHILADAS VERDES CON QUESO, INDUSTRIALIZADAS"
1797,21.0,167.28,13.6,9.32,7.18,"ENFRIJOLADAS, PREPARACION ESTANDARIZADA"
1798,21.0,96.32,21.56,1.4,3.31,"ESQUITES, PREPARACION ESTANDARIZADA"
1799,21.0,229.57,16.73,12.39,10.68,"GORDA (AL COMAL) DE QUESO, PREPARACION ESTANDARIZADA"
1800,21.0,262.75,23.12,16.46,6.01,"GORDA (PROMEDIO), PREPARACION ESTANDARIZADA"
1801,21.0,239.69,25.67,9.1,13.83,"GORDA DE CHICHARRON PRENSADO O CHALES, PREPARACION ESTANDARIZADA"
1802,21.0,387.37,15.32,29.95,14.85,"GORDA DE CHICHARRON PRENSADO Y CHALES (FRITA), PREPARACION ESTANDARIZADA"
1803,21.0,149.62,17.4,8.46,2.11,"GORDA DE ELOTE DULCE, PREPARACION ESTANDARIZADA"
1804,21.0,337.69,18.93,28.28,2.84,"GORDA DE FRIJOL (FRITA), PREPARACION ESTANDARIZADA"
1805,21.0,145.47,27.6,2.29,3.79,"GORDA DE FRIJOL, PREPARACION ESTANDARIZADA"
1806,21.0,307.0,38.5,15.8,4.1,"GORDA DE MAIZ PROMEDIO, INDUSTRIALIZADA"
1807,21.0,278.57,23.1,19.54,2.54,"GORDA DE MANTECA, PREPARACION ESTANDARIZADA"
1808,21.0,206.72,20.14,13.21,2.61,"GORDA DE PAPA CON QUESO (FRITA), PREPARACION ESTANDARIZADA"
1809,21.0,165.93,26.69,4.19,5.6,"GORDA DE PAPA CON QUESO, PREPARACION ESTANDARIZADA"
1810,21.0,365.1,19.36,30.1,5.16,"GORDA DE QUESO (FRITA), PREPARACION ESTANDARIZADA"
1811,21.0,374.83,21.86,31.24,2.5,"GORDA DE REQUESON (FRITA), PREPARACION ESTANDARIZADA"
1812,21.0,151.18,26.85,2.78,4.79,"GORDA DE REQUESON, PREPARACION ESTANDARIZADA"
1813,21.0,211.52,23.08,13.32,6.27,"GORDA, TLACOYO, SOPE, TACO, FRITOS (PROMEDIO)"
1814,21.0,179.0,9.6,10.87,10.94,"GRINGA, PREPARACION ESTANDARIZADA"
1815,21.0,150.89,17.28,5.9,7.2,"HUARACHE DE BISTEC, PREPARACION ESTANDARIZADA"
1816,21.0,155.3,20.0,7.31,2.91,"HUARACHE, PREPARACION ESTANDARIZADA"
1817,21.0,210.52,23.77,8.65,9.67,"MOLLETES, PREPARACION ESTANDARIZADA"
1818,21.0,175.75,15.93,7.97,13.45,"PAMBAZO DE ATUN, PREPARACION ESTANDARIZADA"
1819,21.0,234.72,25.34,11.01,8.2,"PAMBAZO DE PAPA CON CHORIZO, PREPARACION ESTANDARIZADA"
1820,21.0,252.48,20.08,16.45,6.33,"PAMBAZO DE POLLO, PREPARACION ESTANDARIZADA"
1821,21.0,174.5,13.52,11.25,4.82,"PANUCHO, PREPARACION ESTANDARIZADA"
1822,21.0,295.76,10.73,19.45,18.96,"QUESADILLA DE BISTEC CON QUESO, PREPARACION ESTANDARIZADA"
1823,21.0,242.5,14.77,16.07,8.26,"QUESADILLA DE CAZON, PREPARACION ESTANDARIZADA"
1824,21.0,177.07,29.54,4.07,6.18,"QUESADILLA DE GARBANZO, PREPARACION ESTANDARIZADA"
1825,21.0,157.62,27.72,3.7,3.53,"QUESADILLA DE HUITLACOCHE, PREPARACION ESTANDARIZADA"
1826,21.0,195.48,9.22,10.06,16.6,"QUESADILLA DE LOMO, PREPARACION ESTANDARIZADA"
1827,21.0,174.58,24.28,5.62,6.92,"QUESADILLA DE PAPA CON QUESO, PREPARACION ESTANDARIZADA"
1828,21.0,187.15,14.91,7.35,14.81,"QUESADILLA DE POLLO, PREPARACION ESTANDARIZADA"
1829,21.0,246.67,13.13,12.5,20.0,"QUESADILLA DE PUERCO CON QUESO, PREPARACION ESTANDARIZADA"
1830,21.0,257.39,22.52,12.77,13.59,"QUESADILLA DE QUESO, PREPARACION ESTANDARIZADA"
1831,21.0,231.11,10.5,18.73,5.42,"QUESADILLA DE SESOS, PREPARACION ESTANDARIZADA"
1832,21.0,193.12,21.44,8.77,7.87,"QUESADILLA DE VERDURAS CON QUESO, PREPARACION ESTANDARIZADA"
1833,21.0,163.76,27.52,4.72,3.51,"QUESADILLA DE VERDURAS SIN QUESO, PREPARACION ESTANDARIZADA"
1834,21.0,222.47,18.06,11.52,11.46,"QUESADILLA FRITA (PROMEDIO), PREPARACION ESTANDARIZADA"
1835,21.0,178.05,16.8,10.17,4.14,"SOPE SENCILLO (FRIJOLES, SALSA, CREMA, QUESO, CEBOLLA), PREPARACION ESTANDARIZAD"
1836,21.0,250.43,31.24,15.35,5.67,"SOPE,QUESADILLA Y GORDA PROMEDIO"
1837,21.0,180.49,24.59,6.07,7.13,"TACO ACORAZADO PROMEDIO, PREPARACION ESTANDARIZADA"
1838,21.0,197.7,23.28,7.92,8.54,"TACO AL PASTOR, PREPARACION ESTANDARIZADA"
1839,21.0,200.46,23.67,8.65,6.81,"TACO DE BARBACOA, PREPARACION ESTANDARIZADA"
1840,21.0,233.92,25.0,8.01,14.8,"TACO DE BISTEC, PREPARACION ESTANDARIZADA"
1841,21.0,289.23,29.05,17.4,4.5,"TACO DE CANASTA (TODOS SABORES), PREPARACION ESTANDARIZADA"
1842,21.0,238.87,14.63,17.58,5.46,"TACO DE VISCERAS, PREPARACION ESTANDARIZADA"
1843,21.0,296.66,17.56,18.88,14.26,"TACOS DE CABEZA DE RES, PREPARACION ESTANDARIZADA"
1844,21.0,227.64,28.21,8.89,8.87,"TACOS DE CARNITAS, PREPARACION ESTANDARIZADA"
1845,21.0,219.48,13.87,14.03,7.43,"TAMAL (PROMEDIO), PREPARACION ESTANDARIZADA"
1846,21.0,243.32,17.54,16.43,6.68,"TAMAL CON CERDO, PREPARACION ESTANDARIZADA"
1847,21.0,209.46,16.26,14.46,3.52,"TAMAL CON RES, PREPARACION ESTANDARIZADA"
1848,21.0,96.93,3.79,1.06,11.99,"TAMAL DE PESCADO (SIN MASA), PREPRACION ESTANDARIZADA"
1849,21.0,212.2,12.13,15.11,5.04,"TAMAL DE PESCADO, PREPARACION ESTANDARIZADA"
1850,21.0,156.54,10.58,10.99,4.04,"TAMAL OAXAQUENO, PREPARACION ESTANDARIZADA"
1851,21.0,233.34,16.97,17.51,1.9,"TAMAL SIN CARNE (DE SAL), PREPARACION ESTANDARIZADA"
1852,21.0,174.76,23.71,5.42,7.55,"TLACOYO, PREPARACION ESTANDARIZADA"
1853,21.0,251.56,8.34,18.24,14.01,"TLAYUDA, PREPARACION ESTANDARIZADA"
1854,21.0,259.51,24.22,13.77,10.46,"TORTA (PROMEDIO), PREPARACION ESTANDARIZADA"
1855,21.0,238.19,34.99,8.19,5.83,"TORTA DE FRIJOLES REFRITOS, PREPARACION ESTANDARIZADA"
1856,21.0,312.25,30.75,15.22,12.68,"TORTA DE QUESO, PREPARACION ESTANDARIZADA"
1857,21.0,206.74,26.22,8.28,5.89,"TORTA DE TAMAL PROMEDIO, PREPARACION ESTANDARIZADA"
1858,21.0,203.53,13.05,14.51,4.57,"TOSTADA DE PATA, PREPARACION ESTANDARIZADA"
1859,21.0,180.05,10.28,9.83,12.66,"TOSTADA DE POLLO O TINGA, PREPARACION ESTANDARIZADA"
1860,21.0,255.0,20.44,13.78,12.74,"TOSTADA PREPARADA (PROMEDIO), INDUSTRIALIZADA"
1861,21.0,243.84,14.58,16.38,9.22,"TOSTADA PREPARADA (PROMEDIO), PREPARACION ESTANDARIZADA"
1862,21.0,254.82,16.69,16.99,8.01,"TOSTADA SENCILLA DE FRIJOL, PREPARACION ESTANDARIZADA"
1863,21.0,158.99,27.23,5.73,2.51,"UCHEPO  DULCE (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1864,21.0,163.0,35.47,0.87,3.3,UCHEPO (PROMEDIO)
1865,21.0,100.04,19.7,1.93,2.82,"UCHEPO DE LECHE (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1866,21.0,112.01,11.6,6.47,3.72,"UCHEPO SALADO (TAMAL DE ELOTE), PREPARACION ESTANDARIZADA"
1867,22.0,379.0,22.0,24.0,19.0,"ALITAS, ""WINGS-STOP BONELESS AJO PARMESANO"""
1868,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS ATÓMICAS"""
1869,22.0,276.0,22.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS CAJÚN"""
1870,22.0,310.0,28.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS HAWAIIAN"""
1871,22.0,328.0,29.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS HICKORY SMOKED BBQ"""
1872,22.0,310.0,29.0,12.0,19.0,"ALITAS, ""WINGS-STOP BONELESS KOREANO PICANTE Q"""
1873,22.0,362.0,22.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS LOUSIANA RUB"""
1874,22.0,293.0,29.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS MANGO HABANERO"""
1875,22.0,362.0,21.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS MILD"""
1876,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS ORIGINAL HOT"""
1877,22.0,362.0,21.0,22.0,17.0,"ALITAS, ""WINGS-STOP BONELESS PIMIENTA LIMÓN"""
1878,22.0,276.0,21.0,12.0,17.0,"ALITAS, ""WINGS-STOP BONELESS, SIN SALSA"""
1879,22.0,345.0,3.0,26.0,28.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS AJO PARMESANO"""
1880,22.0,276.0,9.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS HAWAIIAN"""
1881,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO ATÓMICAS"""
1882,22.0,241.0,3.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO CAJÚN"""
1883,22.0,293.0,12.0,14.0,28.0,"ALITAS, ""WINGS-STOP JUMBO KOREANO PICANTE Q"""
1884,22.0,328.0,3.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO LOUSIANA RUB"""
1885,22.0,276.0,10.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO MANGO HABANERO"""
1886,22.0,328.0,2.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO MILD"""
1887,22.0,328.0,3.0,24.0,26.0,"ALITAS, ""WINGS-STOP JUMBO PIMIENTA LIMÓN"""
1888,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO SALSA ORIGINAL"""
1889,22.0,293.0,14.0,14.0,26.0,"ALITAS, ""WINGS-STOP JUMBO WINGS HICKORY SMOKED BBQ"""
1890,22.0,241.0,2.0,14.0,26.0,"ALITAS, ""WING-STOP JUMBO SIN SALSA"""
1891,22.0,240.25,22.8,7.18,21.93,CHICKEN BAKE
1892,22.0,157.43,5.52,13.09,4.91,"COMIDA CHINA, PREPARACION ESTANDARIZADA"
1893,22.0,270.0,51.0,20.0,10.0,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", 1/2 DE LIBRA"
1894,22.0,257.0,50.0,18.0,11.0,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", 1/3 DE LIBRA"
1895,22.0,209.0,10.9,18.3,12.1,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", DOBLE"
1896,22.0,206.0,13.0,17.3,10.7,"HAMBURGUESA ""CARLS JR GUACAMOLE BACON BURGER"", SENCILLA"
1897,22.0,206.0,11.9,15.2,11.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM BURGER"", DOBLE"
1898,22.0,202.0,14.8,13.2,9.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM BURGER"", SENCILLA"
1899,22.0,212.0,11.7,13.0,12.4,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM THICKBURGER"", 1/2 DE LIBRA"
1900,22.0,209.0,13.3,12.1,11.0,"HAMBURGUESA ""CARLS JR PORTOBELLO MUSHROOM THICKBURGER"", 1/3 DE LIBRA"
1901,22.0,282.04,18.64,16.57,14.76,"HAMBURGUESA (PROMEDIO), PREPARACION ESTANDARIZADA"
1902,22.0,257.0,20.08,14.96,11.82,HAMBURGUESA BIG MAC MCDONALD'S
1903,22.0,261.0,26.76,10.55,14.85,HAMBURGUESA BURGER KING
1904,22.0,286.0,23.71,14.81,14.57,HAMBURGUESA CON QUESO BURGER KING
1905,22.0,263.0,27.81,11.79,12.97,HAMBURGUESA CON QUESO MCDONALD'S
1906,22.0,258.0,19.95,14.22,14.59,HAMBURGUESA CUARTO DE LIBRA CON QUESO MCDONALD'S
1907,22.0,244.0,22.17,11.55,14.1,HAMBURGUESA CUARTO DE LIBRA MCDONALD'S
1908,22.0,286.0,26.22,14.69,12.14,HAMBURGUESA DE POLLO BURGER KING
1909,22.0,264.0,30.28,10.09,12.92,HAMBURGUESA MCDONALD'S
1910,22.0,260.0,26.69,12.45,10.29,HAMBURGUESA PESCADO BURGER KING
1911,22.0,282.0,26.39,14.64,11.26,HAMBURGUESA PESCADO MCDONALD'S
1912,22.0,263.0,29.57,10.18,13.3,"HAMBURGUESA REGULAR, CON CONDIMENTOS"
1913,22.0,254.0,24.97,11.5,13.06,"HAMBURGUESA REGULAR, CON CONDIMENTOS Y VEGETALES"
1914,22.0,297.0,31.5,12.01,16.52,"HAMBURGUESA REGULAR, SENCILLA"
1915,22.0,250.0,16.7,15.33,11.19,HAMBURGUESA WHOPPER CON QUESO BURGER KING
1916,22.0,252.0,13.74,15.66,13.94,HAMBURGUESA WHOPPER DOBLE SIN QUESO BURGER KING
1917,22.0,233.0,18.55,12.84,10.74,HAMBURGUESA WHOPPER SIN QUESO BURGER KING
1918,22.0,236.0,20.0,13.0,10.0,"HAMBURGUESA, ""CARLS JR FAMOUS STAR"" CON QUESO"
1919,22.0,242.0,15.0,17.0,11.0,"HAMBURGUESA, ""CARLS JR ORIGINAL SIX DOLLAR THICKBURGER"" 1/2 DE LIBRA"
1920,22.0,231.0,17.0,14.0,14.0,"HAMBURGUESA, ""CARLS JR ORIGINAL SIX DOLLAR THICKBURGER"", 1/3 DE LIBRA"
1921,22.0,236.0,15.0,14.0,12.0,"HAMBURGUESA, ""CARLS JR SUPER STAR"" CON QUESO"
1922,22.0,260.0,19.5,16.5,16.5,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", 1/2 DE LIBRA"
1923,22.0,246.0,22.3,16.5,15.7,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", 1/3 DE LIBRA"
1924,22.0,304.0,23.0,17.0,17.0,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", DOBLE"
1925,22.0,300.0,30.0,14.0,14.0,"HAMBURGUESA, ""CARLS JR WESTERN BACON CHEESE BURGER"", SENCILLA"
1926,22.0,236.0,28.0,9.0,12.0,"HAMBURGUESA, ""CARLS JR, BIG"""
1927,22.0,287.0,17.0,18.0,15.0,"HAMBURGUESA, ""CARLS JR, THE BIG CARL"""
1928,22.0,311.0,13.0,20.0,19.0,"HAMBURGUESA, ""WENDY BACONATOR"", DOBLE."
1929,22.0,238.0,12.0,15.0,14.0,"HAMBURGUESA, ""WENDY DAVE´S"" DOBLE, CON QUESO"
1930,22.0,228.0,16.0,14.0,12.0,"HAMBURGUESA, ""WENDY DAVE´S"" SENCILLA,  CON QUESO"
1931,22.0,294.0,18.0,19.0,17.0,"HAMBURGUESA, ""WENDY DAVE´S"" SENCILLA, WENDY BACONATOR"
1932,22.0,253.0,10.0,17.0,17.0,"HAMBURGUESA, ""WENDY DAVE´S"" TRIPLE, CON QUESO"
1933,22.0,308.0,23.86,18.25,11.19,"HOT DOG, INDUSTRIALIZADO"
1934,22.0,196.86,16.24,11.79,7.3,"HOT DOG, PREPARACION ESTANDARIZADA"
1935,22.0,308.0,23.86,18.25,11.19,HOTDOG SENCILLO
1936,22.0,379.26,37.28,20.11,12.3,"NACHOS PREPARADOS CON QUESO Y CHILE, PREPARACION ESTANDARIZADA"
1937,22.0,244.12,12.98,14.52,14.13,"NUGGETS DE PESCADO, PREPARACION ESTANDARIZADA"
1938,22.0,248.82,18.24,13.9,11.02,NUGGETS DE POLLO PARA PREPARAR
1939,22.0,378.55,11.43,33.5,9.12,"NUGGETS DE POLLO, PREPARACION ESTANDARIZADA"
1940,22.0,146.76,23.84,4.41,2.31,"PAPAS A LA FRANCESA, INDUSTRIALIZADAS O DE CADENA DE RESTAURANTE"
1941,22.0,204.27,16.73,14.81,1.44,"PAPAS A LA FRANCESA, PREPARACION ESTANDARIZADA"
1942,22.0,244.0,25.38,10.9,11.02,PIZZA CARNE Y VEGETALES MASA REGULAR
1943,22.0,244.0,25.38,10.9,11.02,"PIZZA DE CARNE Y VEGETALES, REGULAR"
1944,22.0,282.0,31.98,11.91,11.74,"PIZZA DE PEPERONI, REGULAR"
1945,22.0,257.0,33.24,8.97,10.8,PIZZA DE QUESO DOMINO'S MASA CLASICA
1946,22.0,298.0,28.18,15.1,12.33,PIZZA DE QUESO DOMINO'S MASA CRUNCHY
1947,22.0,302.0,31.2,13.95,12.85,PIZZA DE QUESO MASA DELGADA
1948,22.0,271.0,33.17,10.54,10.81,PIZZA DE QUESO MASA GRUESA
1949,22.0,295.0,26.26,15.66,12.29,PIZZA DE QUESO PAPA JOHN'S MASA DELGADA
1950,22.0,260.0,32.74,9.25,11.53,PIZZA DE QUESO PAPA JOHN'S MASA ORIGINAL
1951,22.0,303.0,28.64,14.1,15.29,PIZZA DE QUESO PIZZA HUT MASA CRISPY
1952,22.0,271.0,31.22,10.89,11.93,PIZZA DE QUESO PIZZA HUT MASA DELGADA
1953,22.0,280.0,29.93,12.56,11.73,PIZZA DE QUESO PIZZA HUT MASA PAN
1954,22.0,280.0,30.62,12.35,11.5,"PIZZA DE SALCHICHA, REGULAR"
1955,22.0,265.0,33.48,9.83,10.76,PIZZA DE SARTEN DE QUESO DOMINO'S
1956,22.0,283.0,31.89,12.1,11.52,PIZZA DE SARTEN PEPPERONI DOMINO'S
1957,22.0,244.0,25.72,11.1,10.33,PIZZA EXTRAVAGANZZA DOMINO'S MASA CLASICA
